OrderID,CustomerID,ProductID,Quantity,OrderDate
1886,59,4,2,2024-06-10 14:32:56.930000
5089,59,3,5,2024-05-05 14:32:57.923000
5297,59,4,2,2024-11-11 14:32:57.983000
5686,59,2,3,2024-09-03 14:32:58.097000
6287,59,2,1,2025-02-04 14:32:58.267000
7857,59,2,1,2024-10-07 14:32:58.707000
9536,59,3,3,2024-12-25 14:32:59.193000
753,60,3,2,2025-01-05 14:32:56.583000
867,60,3,4,2024-06-01 14:32:56.613000
960,60,1,4,2024-10-07 14:32:56.643000
1930,60,2,4,2024-07-19 14:32:56.943000
2056,60,4,3,2024-11-10 14:32:56.990000
2122,60,2,2,2024-07-13 14:32:57.020000
3033,60,3,4,2024-05-27 14:32:57.320000
3246,60,2,3,2024-06-17 14:32:57.380000
3402,60,2,5,2024-07-09 14:32:57.427000
3858,60,4,4,2024-09-16 14:32:57.560000
4164,60,1,2,2024-10-19 14:32:57.650000
4846,60,4,3,2025-03-07 14:32:57.853000
7141,60,1,3,2024-12-05 14:32:58.507000
8962,60,2,5,2024-08-16 14:32:59.037000
1505,61,2,3,2024-11-30 14:32:56.810000
1732,61,4,2,2024-08-20 14:32:56.877000
1890,61,2,1,2025-03-14 14:32:56.930000
3223,61,4,3,2024-05-06 14:32:57.373000
4677,61,2,3,2024-07-29 14:32:57.810000
7398,61,4,2,2024-12-16 14:32:58.580000
8046,61,2,3,2024-11-05 14:32:58.760000
8825,61,4,4,2025-02-25 14:32:58.987000
9525,61,1,2,2024-08-09 14:32:59.190000
9691,61,1,2,2024-11-18 14:32:59.237000
9882,61,3,1,2024-06-19 14:32:59.310000
1471,62,3,3,2024-07-05 14:32:56.800000
1763,62,2,1,2024-05-16 14:32:56.883000
2447,62,4,4,2024-11-25 14:32:57.140000
3194,62,2,2,2024-06-07 14:32:57.367000
6545,62,2,3,2024-06-17 14:32:58.340000
6963,62,2,3,2025-04-27 14:32:58.457000
8326,62,2,2,2024-05-10 14:32:58.847000
627,63,1,1,2024-08-03 14:32:56.543000
893,63,3,4,2024-11-29 14:32:56.620000
1372,63,2,4,2024-10-17 14:32:56.773000
1830,63,3,1,2024-08-26 14:32:56.910000
1877,63,3,1,2025-04-20 14:32:56.927000
2868,63,2,2,2024-10-21 14:32:57.277000
3367,63,2,1,2024-07-22 14:32:57.413000
4035,63,4,1,2025-03-30 14:32:57.617000
4975,63,1,1,2025-04-27 14:32:57.890000
5018,63,3,3,2025-01-26 14:32:57.903000
7291,63,1,1,2025-04-23 14:32:58.550000
7615,63,3,2,2025-04-01 14:32:58.640000
8396,63,2,5,2024-12-26 14:32:58.867000
9256,63,2,2,2024-05-14 14:32:59.113000
9522,63,4,2,2024-06-04 14:32:59.190000
1321,64,2,3,2024-05-18 14:32:56.760000
1912,64,3,4,2024-06-19 14:32:56.940000
2826,64,2,2,2024-06-11 14:32:57.267000
2871,64,2,1,2024-06-06 14:32:57.277000
2912,64,1,3,2024-06-10 14:32:57.290000
3023,64,2,2,2024-06-20 14:32:57.320000
4453,64,2,2,2024-07-28 14:32:57.737000
4587,64,3,4,2025-04-29 14:32:57.783000
6914,64,1,2,2024-10-24 14:32:58.443000
7984,64,1,4,2024-06-18 14:32:58.740000
8645,64,3,4,2024-12-14 14:32:58.930000
9759,64,1,3,2025-02-27 14:32:59.263000
1840,65,2,2,2024-12-21 14:32:56.913000
3331,65,4,5,2024-09-12 14:32:57.403000
3583,65,3,3,2025-04-06 14:32:57.480000
3873,65,1,4,2025-04-07 14:32:57.567000
5752,65,4,2,2025-03-01 14:32:58.117000
6494,65,1,3,2024-12-30 14:32:58.323000
6628,65,3,4,2024-10-19 14:32:58.363000
7584,65,2,3,2024-06-09 14:32:58.633000
302,66,3,4,2024-07-15 14:32:56.437000
995,66,3,3,2024-05-20 14:32:56.657000
1643,66,3,5,2025-04-16 14:32:56.850000
2160,66,3,2,2024-10-25 14:32:57.040000
3851,66,4,3,2024-12-06 14:32:57.560000
6321,66,1,2,2024-10-27 14:32:58.277000
7158,66,1,2,2024-06-13 14:32:58.513000
9141,66,2,1,2024-12-01 14:32:59.083000
9230,66,3,2,2025-04-21 14:32:59.110000
121,67,1,5,2024-11-26 14:32:56.380000
1004,67,4,2,2024-10-14 14:32:56.660000
3173,67,4,1,2024-08-06 14:32:57.360000
3205,67,3,4,2024-08-30 14:32:57.370000
3343,67,4,4,2025-02-14 14:32:57.407000
6791,67,4,1,2024-11-24 14:32:58.410000
8443,67,1,1,2024-06-29 14:32:58.880000
8528,67,2,5,2024-09-17 14:32:58.900000
9739,67,3,4,2025-02-01 14:32:59.250000
9876,67,1,2,2024-08-31 14:32:59.310000
1163,68,2,5,2024-12-17 14:32:56.713000
1500,68,4,2,2025-01-22 14:32:56.810000
3130,68,1,2,2024-11-21 14:32:57.350000
4120,68,1,3,2024-07-13 14:32:57.640000
4442,68,4,2,2025-03-06 14:32:57.730000
5075,68,1,2,2025-04-15 14:32:57.920000
5512,68,3,4,2025-03-17 14:32:58.047000
5633,68,3,4,2024-07-13 14:32:58.080000
5848,68,1,3,2024-09-26 14:32:58.143000
6367,68,1,5,2024-11-04 14:32:58.290000
6644,68,3,3,2024-08-13 14:32:58.367000
8080,68,4,3,2025-03-01 14:32:58.773000
9258,68,4,5,2024-07-24 14:32:59.117000
1585,69,3,4,2024-06-15 14:32:56.833000
2468,69,3,3,2024-10-12 14:32:57.147000
2490,69,2,2,2025-01-23 14:32:57.153000
2924,69,1,1,2024-05-01 14:32:57.290000
3252,69,2,2,2025-03-20 14:32:57.380000
4289,69,3,5,2024-11-22 14:32:57.687000
6134,69,1,1,2025-02-17 14:32:58.223000
6451,69,3,2,2025-04-15 14:32:58.313000
7331,69,1,5,2024-08-02 14:32:58.563000
7785,69,3,2,2024-11-08 14:32:58.687000
8182,69,2,3,2024-08-29 14:32:58.807000
8579,69,4,4,2025-01-04 14:32:58.913000
8594,69,4,2,2025-04-10 14:32:58.917000
8618,69,2,1,2024-07-03 14:32:58.923000
9380,69,2,2,2025-01-27 14:32:59.150000
9426,69,1,1,2024-09-04 14:32:59.163000
640,70,1,4,2025-01-15 14:32:56.547000
1180,70,4,5,2024-08-30 14:32:56.720000
1527,70,2,5,2025-04-08 14:32:56.817000
1842,70,2,4,2025-01-20 14:32:56.913000
2540,70,3,2,2024-11-04 14:32:57.170000
2819,70,4,1,2024-06-02 14:32:57.263000
3306,70,2,4,2024-05-14 14:32:57.397000
4117,70,2,5,2024-12-26 14:32:57.640000
4248,70,3,4,2024-10-12 14:32:57.673000
4379,70,2,1,2024-11-19 14:32:57.710000
5128,70,2,3,2024-12-16 14:32:57.933000
5245,70,2,3,2025-03-14 14:32:57.970000
6071,70,3,2,2024-05-02 14:32:58.207000
6891,70,4,2,2024-09-17 14:32:58.437000
7511,70,3,2,2024-09-17 14:32:58.613000
7909,70,1,3,2024-09-29 14:32:58.720000
9145,70,2,1,2024-06-26 14:32:59.083000
9431,70,4,4,2024-12-11 14:32:59.167000
620,71,1,1,2025-04-28 14:32:56.540000
839,71,4,5,2024-12-24 14:32:56.607000
1141,71,2,3,2024-09-08 14:32:56.707000
2005,71,1,5,2024-12-07 14:32:56.973000
2067,71,2,1,2024-05-25 14:32:56.997000
2621,71,1,1,2024-10-16 14:32:57.193000
4043,71,3,1,2024-06-20 14:32:57.620000
4397,71,4,3,2024-08-23 14:32:57.717000
5060,71,1,1,2025-03-23 14:32:57.913000
5257,71,3,3,2024-05-02 14:32:57.973000
5803,71,3,2,2024-10-11 14:32:58.130000
6276,71,3,4,2025-02-14 14:32:58.267000
6589,71,2,3,2025-03-28 14:32:58.353000
7374,71,4,5,2024-12-02 14:32:58.573000
8448,71,1,4,2025-02-04 14:32:58.880000
9327,71,4,3,2024-05-20 14:32:59.137000
9877,71,1,1,2024-10-13 14:32:59.310000
937,72,1,3,2024-05-30 14:32:56.637000
1599,72,3,3,2024-07-16 14:32:56.840000
1685,72,4,2,2024-05-16 14:32:56.860000
2006,72,2,4,2024-09-04 14:32:56.973000
2606,72,4,5,2025-01-03 14:32:57.190000
4840,72,4,3,2024-11-11 14:32:57.853000
7210,72,4,2,2024-12-30 14:32:58.530000
7917,72,1,5,2024-12-10 14:32:58.723000
8243,72,2,4,2024-08-01 14:32:58.827000
8498,72,1,4,2025-02-08 14:32:58.893000
8580,72,2,4,2024-08-18 14:32:58.913000
9017,72,4,2,2025-03-28 14:32:59.050000
9262,72,3,5,2025-02-09 14:32:59.117000
310,73,4,1,2025-03-13 14:32:56.440000
586,73,2,1,2025-03-19 14:32:56.530000
1779,73,4,2,2024-09-22 14:32:56.890000
1910,73,3,3,2024-05-16 14:32:56.940000
3298,73,1,5,2025-01-11 14:32:57.393000
4063,73,2,2,2024-12-17 14:32:57.623000
4563,73,1,5,2024-07-23 14:32:57.773000
5753,73,2,3,2024-12-27 14:32:58.117000
6375,73,1,3,2024-11-20 14:32:58.293000
8069,73,2,5,2024-11-23 14:32:58.770000
8981,73,1,2,2025-01-23 14:32:59.040000
9379,73,1,3,2025-03-23 14:32:59.150000
1122,74,3,4,2024-06-21 14:32:56.700000
1224,74,1,2,2024-07-23 14:32:56.730000
1296,74,4,4,2024-11-07 14:32:56.753000
2152,74,2,4,2024-10-28 14:32:57.040000
3950,74,3,4,2024-08-01 14:32:57.590000
4029,74,3,1,2025-03-28 14:32:57.613000
4101,74,1,4,2024-08-22 14:32:57.633000
6166,74,1,5,2024-05-20 14:32:58.233000
6668,74,1,2,2024-11-22 14:32:58.373000
7900,74,4,5,2024-11-15 14:32:58.720000
8405,74,1,5,2024-07-26 14:32:58.870000
8722,74,1,5,2024-05-09 14:32:58.953000
9571,74,3,3,2025-01-15 14:32:59.203000
710,75,1,2,2024-08-06 14:32:56.570000
1289,75,4,2,2025-04-29 14:32:56.753000
3361,75,2,5,2024-10-19 14:32:57.413000
4899,75,4,5,2024-12-01 14:32:57.870000
4904,75,3,3,2025-04-06 14:32:57.870000
5645,75,3,3,2024-05-18 14:32:58.087000
5825,75,3,3,2024-08-31 14:32:58.137000
6555,75,3,2,2024-10-10 14:32:58.343000
6675,75,2,3,2024-11-17 14:32:58.377000
7028,75,3,2,2025-04-04 14:32:58.477000
9429,75,4,5,2024-05-23 14:32:59.167000
9544,75,1,5,2024-07-25 14:32:59.197000
9815,75,2,2,2025-03-31 14:32:59.290000
817,76,1,5,2025-04-06 14:32:56.600000
1191,76,1,1,2025-03-16 14:32:56.723000
4798,76,3,2,2024-09-03 14:32:57.840000
5091,76,4,4,2024-06-23 14:32:57.923000
5261,76,1,2,2024-05-13 14:32:57.973000
6583,76,1,1,2025-03-06 14:32:58.350000
7753,76,4,5,2024-11-22 14:32:58.677000
7771,76,4,1,2024-07-05 14:32:58.683000
565,77,4,5,2024-08-30 14:32:56.523000
1867,77,1,5,2025-04-27 14:32:56.923000
4573,77,2,4,2024-07-26 14:32:57.780000
6990,77,1,1,2024-07-12 14:32:58.467000
7304,77,2,5,2025-04-28 14:32:58.557000
9392,77,3,4,2024-12-28 14:32:59.153000
9972,77,4,4,2024-05-25 14:32:59.340000
3056,78,2,4,2025-03-14 14:32:57.327000
3889,78,1,4,2024-11-15 14:32:57.570000
7089,78,2,1,2024-07-24 14:32:58.490000
9357,78,4,4,2025-03-28 14:32:59.143000
775,79,3,1,2024-09-12 14:32:56.590000
955,79,4,2,2025-04-21 14:32:56.640000
1044,79,3,5,2024-07-10 14:32:56.673000
3672,79,1,1,2025-02-24 14:32:57.510000
7036,79,1,5,2025-04-25 14:32:58.477000
7447,79,4,5,2025-04-04 14:32:58.597000
9279,79,1,1,2024-10-17 14:32:59.120000
9911,79,2,2,2024-07-23 14:32:59.320000
36,80,4,3,2025-02-20 14:32:56.357000
734,80,4,3,2025-02-20 14:32:56.577000
1985,80,3,1,2024-11-17 14:32:56.967000
2984,80,2,4,2024-07-09 14:32:57.307000
3605,80,1,2,2025-02-25 14:32:57.487000
3751,80,1,4,2024-12-16 14:32:57.530000
3900,80,2,4,2024-11-07 14:32:57.573000
5601,80,3,5,2024-11-19 14:32:58.073000
5983,80,1,3,2024-09-11 14:32:58.183000
6865,80,4,5,2024-09-28 14:32:58.430000
7681,80,4,1,2025-01-08 14:32:58.660000
9769,80,1,1,2024-12-04 14:32:59.270000
766,81,2,2,2024-08-01 14:32:56.587000
1565,81,3,1,2025-03-20 14:32:56.830000
1739,81,2,2,2025-04-27 14:32:56.877000
2393,81,2,3,2024-05-28 14:32:57.120000
3594,81,4,5,2024-05-22 14:32:57.483000
4192,81,2,2,2025-01-04 14:32:57.660000
4656,81,1,5,2025-02-12 14:32:57.803000
5115,81,2,4,2025-02-15 14:32:57.930000
5292,81,2,3,2025-03-13 14:32:57.983000
5904,81,1,4,2024-10-26 14:32:58.160000
7069,81,2,3,2025-04-27 14:32:58.487000
7250,81,1,1,2025-02-12 14:32:58.540000
7782,81,1,1,2025-01-12 14:32:58.687000
8591,81,3,2,2025-01-16 14:32:58.917000
8748,81,1,2,2024-11-26 14:32:58.963000
9724,81,1,5,2025-02-09 14:32:59.247000
342,82,2,1,2024-10-14 14:32:56.450000
1529,82,4,5,2025-03-30 14:32:56.820000
3415,82,4,4,2024-12-06 14:32:57.430000
6044,82,2,1,2024-12-01 14:32:58.200000
7347,82,3,4,2024-12-01 14:32:58.567000
1466,83,3,4,2025-02-27 14:32:56.800000
1859,83,1,2,2025-02-07 14:32:56.920000
3394,83,1,4,2024-11-18 14:32:57.423000
3538,83,3,2,2024-06-01 14:32:57.470000
3558,83,4,2,2025-04-17 14:32:57.473000
3682,83,4,1,2024-05-22 14:32:57.510000
4671,83,2,3,2025-03-02 14:32:57.807000
4740,83,4,5,2024-06-10 14:32:57.827000
6156,83,3,2,2024-06-07 14:32:58.230000
6971,83,2,3,2025-03-08 14:32:58.460000
999,84,1,1,2024-09-08 14:32:56.657000
1140,84,4,5,2024-05-25 14:32:56.707000
1175,84,1,4,2024-08-18 14:32:56.717000
1976,84,1,1,2025-03-22 14:32:56.963000
2375,84,3,1,2024-12-17 14:32:57.113000
2577,84,4,4,2024-11-14 14:32:57.180000
4284,84,1,1,2024-07-29 14:32:57.683000
5758,84,3,4,2024-09-03 14:32:58.120000
6650,84,2,5,2024-10-23 14:32:58.370000
9861,84,1,5,2024-08-27 14:32:59.303000
2276,85,3,2,2024-08-20 14:32:57.080000
2992,85,2,5,2024-09-15 14:32:57.310000
3138,85,4,1,2024-09-08 14:32:57.350000
5023,85,4,5,2025-02-25 14:32:57.903000
6058,85,3,5,2025-04-02 14:32:58.203000
6177,85,3,3,2025-01-29 14:32:58.237000
6790,85,3,1,2025-01-26 14:32:58.410000
9179,85,3,4,2024-05-20 14:32:59.093000
9670,85,3,5,2024-09-20 14:32:59.230000
9735,85,1,2,2025-04-10 14:32:59.250000
982,86,4,4,2024-05-26 14:32:56.650000
1328,86,4,4,2025-01-31 14:32:56.763000
3813,86,4,2,2024-09-18 14:32:57.550000
5921,86,4,4,2024-10-29 14:32:58.163000
6425,86,2,3,2025-02-12 14:32:58.307000
6507,86,4,4,2024-10-15 14:32:58.327000
7689,86,1,4,2025-01-16 14:32:58.660000
8797,86,4,1,2024-06-01 14:32:58.980000
9566,86,4,1,2025-04-13 14:32:59.200000
207,87,3,5,2024-06-25 14:32:56.407000
332,87,2,1,2024-07-21 14:32:56.447000
372,87,4,1,2024-10-27 14:32:56.460000
1640,87,1,5,2024-12-16 14:32:56.850000
1709,87,2,2,2024-12-23 14:32:56.870000
3411,87,3,5,2024-12-29 14:32:57.430000
5824,87,3,4,2025-02-10 14:32:58.137000
5863,87,2,4,2024-11-23 14:32:58.150000
6926,87,3,4,2024-11-30 14:32:58.447000
7085,87,2,2,2024-06-02 14:32:58.490000
8042,87,2,1,2024-05-14 14:32:58.760000
9767,87,2,5,2024-10-28 14:32:59.270000
9978,87,1,4,2025-04-24 14:32:59.343000
1469,88,1,5,2025-04-27 14:32:56.800000
3545,88,2,1,2025-03-04 14:32:57.470000
7348,88,4,5,2024-07-24 14:32:58.567000
9521,88,1,3,2024-09-25 14:32:59.190000
16,89,4,3,2024-09-11 14:32:56.350000
94,89,2,4,2024-12-25 14:32:56.373000
187,89,1,3,2024-10-10 14:32:56.400000
380,89,1,4,2025-01-27 14:32:56.460000
860,89,1,3,2024-09-20 14:32:56.613000
1884,89,3,2,2025-02-21 14:32:56.930000
2520,89,3,1,2025-03-24 14:32:57.163000
3526,89,4,4,2024-10-24 14:32:57.467000
3991,89,4,2,2024-12-18 14:32:57.603000
4816,89,3,4,2025-03-14 14:32:57.847000
5569,89,4,5,2025-02-07 14:32:58.063000
7057,89,2,4,2024-09-19 14:32:58.483000
1212,90,3,1,2024-11-20 14:32:56.730000
1944,90,3,5,2024-09-26 14:32:56.950000
3260,90,4,1,2024-08-25 14:32:57.383000
4234,90,3,4,2024-11-29 14:32:57.670000
4803,90,1,2,2024-06-22 14:32:57.843000
6453,90,2,3,2025-02-26 14:32:58.313000
6801,90,1,1,2024-09-13 14:32:58.410000
6916,90,4,3,2024-12-01 14:32:58.443000
7888,90,2,5,2024-06-14 14:32:58.717000
9512,90,4,4,2024-07-11 14:32:59.187000
9895,90,1,4,2025-02-09 14:32:59.317000
597,91,4,2,2025-01-04 14:32:56.533000
859,91,1,3,2024-11-30 14:32:56.613000
1099,91,1,1,2024-07-17 14:32:56.693000
2127,91,1,5,2024-11-03 14:32:57.023000
6754,91,1,1,2025-04-29 14:32:58.397000
8145,91,1,5,2024-06-25 14:32:58.797000
8697,91,3,3,2024-10-15 14:32:58.947000
8703,91,3,3,2025-03-08 14:32:58.950000
9240,91,1,1,2025-03-11 14:32:59.110000
9309,91,4,3,2024-07-07 14:32:59.130000
399,92,2,5,2024-07-24 14:32:56.467000
2527,92,2,1,2024-11-12 14:32:57.163000
5931,92,3,4,2024-09-17 14:32:58.167000
7438,92,3,5,2024-07-24 14:32:58.593000
7493,92,4,3,2024-12-06 14:32:58.607000
8316,92,3,2,2024-09-01 14:32:58.847000
9027,92,4,5,2024-12-13 14:32:59.053000
9853,92,2,1,2024-06-29 14:32:59.300000
1380,93,4,3,2024-08-21 14:32:56.777000
2650,93,4,4,2025-04-18 14:32:57.203000
4161,93,1,3,2024-12-09 14:32:57.650000
4299,93,2,1,2024-09-11 14:32:57.690000
5726,93,1,4,2025-04-01 14:32:58.110000
5822,93,1,1,2025-01-28 14:32:58.137000
6961,93,1,4,2024-09-06 14:32:58.457000
7621,93,4,4,2024-05-11 14:32:58.643000
7923,93,3,4,2025-01-05 14:32:58.727000
2060,94,4,4,2024-07-12 14:32:56.997000
2121,94,4,1,2024-05-20 14:32:57.020000
3072,94,4,4,2024-06-27 14:32:57.330000
3199,94,1,3,2024-05-30 14:32:57.367000
3805,94,4,4,2024-10-19 14:32:57.547000
5492,94,2,2,2025-02-11 14:32:58.040000
5570,94,4,5,2024-07-16 14:32:58.063000
5713,94,2,5,2024-12-01 14:32:58.107000
7708,94,4,3,2024-11-15 14:32:58.667000
8370,94,4,4,2024-08-13 14:32:58.860000
8447,94,2,4,2025-02-24 14:32:58.880000
9484,94,3,1,2024-05-27 14:32:59.180000
9772,94,3,2,2024-09-12 14:32:59.270000
756,95,3,4,2025-02-28 14:32:56.583000
1097,95,2,3,2024-06-30 14:32:56.690000
3423,95,3,4,2024-08-18 14:32:57.433000
3512,95,2,5,2024-05-19 14:32:57.460000
4364,95,1,3,2024-09-30 14:32:57.707000
4628,95,3,2,2025-03-15 14:32:57.793000
7155,95,3,1,2024-10-24 14:32:58.513000
7403,95,3,1,2025-03-18 14:32:58.583000
8190,95,4,1,2024-06-06 14:32:58.810000
8637,95,3,2,2024-05-28 14:32:58.930000
9416,95,3,5,2024-08-05 14:32:59.160000
990,96,2,4,2024-11-30 14:32:56.653000
1394,96,1,5,2024-07-02 14:32:56.780000
2140,96,2,2,2024-06-12 14:32:57.033000
2262,96,3,2,2025-01-01 14:32:57.077000
4389,96,2,5,2024-11-22 14:32:57.713000
5903,96,2,5,2024-10-14 14:32:58.160000
6070,96,4,4,2024-08-16 14:32:58.207000
6594,96,4,3,2024-07-29 14:32:58.353000
8407,96,3,5,2025-04-15 14:32:58.870000
8518,96,2,4,2025-01-11 14:32:58.897000
8529,96,3,2,2024-08-03 14:32:58.900000
8567,96,4,3,2024-07-24 14:32:58.910000
8801,96,1,1,2024-06-25 14:32:58.980000
9110,96,1,5,2024-08-09 14:32:59.077000
9328,96,2,2,2025-02-09 14:32:59.137000
9658,96,3,1,2025-01-10 14:32:59.227000
695,97,4,1,2024-09-05 14:32:56.567000
2086,97,1,3,2024-06-25 14:32:57.003000
2829,97,3,3,2024-05-06 14:32:57.267000
8208,97,1,5,2024-11-29 14:32:58.817000
266,98,2,5,2024-07-31 14:32:56.427000
871,98,2,4,2025-01-25 14:32:56.617000
2414,98,1,1,2024-12-19 14:32:57.127000
2495,98,4,5,2024-08-01 14:32:57.157000
4014,98,2,5,2025-01-12 14:32:57.610000
4359,98,3,5,2024-07-02 14:32:57.703000
4721,98,1,4,2024-07-20 14:32:57.820000
5067,98,2,4,2025-02-28 14:32:57.917000
6035,98,2,1,2025-03-04 14:32:58.197000
6059,98,1,5,2024-06-13 14:32:58.203000
6333,98,3,3,2024-05-05 14:32:58.280000
7189,98,2,2,2025-01-05 14:32:58.523000
7911,98,2,2,2024-09-24 14:32:58.723000
9905,98,1,1,2024-11-27 14:32:59.320000
1107,99,2,2,2024-08-06 14:32:56.697000
1294,99,3,4,2025-03-02 14:32:56.753000
1783,99,1,5,2025-02-26 14:32:56.893000
3462,99,3,2,2024-06-18 14:32:57.447000
3585,99,2,4,2025-01-21 14:32:57.480000
3708,99,2,4,2024-09-20 14:32:57.520000
5432,99,4,2,2025-03-30 14:32:58.023000
6434,99,4,1,2024-06-13 14:32:58.310000
8160,99,4,4,2024-11-05 14:32:58.800000
8805,99,1,1,2025-02-20 14:32:58.980000
454,100,2,1,2024-06-07 14:32:56.487000
2958,100,3,5,2024-12-23 14:32:57.300000
3802,100,1,1,2025-03-20 14:32:57.547000
3829,100,3,4,2025-02-28 14:32:57.553000
4222,100,1,4,2024-10-30 14:32:57.667000
8321,100,2,1,2025-02-05 14:32:58.847000
8632,100,2,1,2024-11-25 14:32:58.927000
9089,100,1,3,2024-11-04 14:32:59.070000
1366,101,2,2,2025-03-13 14:32:56.773000
3164,101,1,5,2024-05-22 14:32:57.357000
4645,101,1,5,2025-01-12 14:32:57.800000
5428,101,3,2,2025-03-26 14:32:58.023000
6223,101,3,2,2024-06-26 14:32:58.250000
6854,101,4,1,2024-12-14 14:32:58.427000
7200,101,1,1,2025-03-18 14:32:58.527000
9006,101,2,5,2024-06-12 14:32:59.047000
9454,101,4,2,2024-12-27 14:32:59.170000
1256,102,1,1,2025-04-02 14:32:56.743000
1384,102,4,5,2024-08-18 14:32:56.777000
2504,102,3,2,2025-04-08 14:32:57.157000
2960,102,4,3,2024-08-10 14:32:57.300000
3152,102,1,5,2025-04-30 14:32:57.353000
3663,102,4,4,2024-07-13 14:32:57.507000
5986,102,1,4,2024-12-17 14:32:58.183000
6007,102,4,4,2024-06-27 14:32:58.190000
6623,102,2,2,2024-10-14 14:32:58.360000
7941,102,4,1,2024-06-18 14:32:58.730000
8886,102,2,5,2024-09-07 14:32:59.013000
9704,102,4,1,2025-01-20 14:32:59.240000
9875,102,2,5,2024-07-16 14:32:59.307000
927,103,3,5,2025-01-20 14:32:56.633000
1845,103,4,4,2024-09-12 14:32:56.917000
2596,103,1,2,2024-08-17 14:32:57.187000
3179,103,3,4,2024-07-03 14:32:57.360000
4353,103,3,2,2024-07-21 14:32:57.703000
4701,103,4,5,2025-03-28 14:32:57.817000
4802,103,2,3,2025-03-05 14:32:57.843000
5213,103,1,4,2024-09-07 14:32:57.960000
6523,103,2,4,2024-12-16 14:32:58.333000
6938,103,3,4,2025-04-08 14:32:58.450000
7162,103,4,1,2025-03-01 14:32:58.513000
7323,103,2,1,2024-10-30 14:32:58.560000
7503,103,4,4,2024-12-31 14:32:58.610000
9112,103,4,5,2024-12-16 14:32:59.077000
9751,103,3,5,2024-11-24 14:32:59.260000
452,104,4,1,2025-02-20 14:32:56.483000
473,104,3,1,2024-07-12 14:32:56.493000
3082,104,4,3,2024-12-25 14:32:57.333000
3172,104,2,5,2024-05-03 14:32:57.360000
4588,104,4,4,2025-01-23 14:32:57.783000
5141,104,1,2,2024-05-02 14:32:57.937000
6188,104,2,4,2024-06-26 14:32:58.240000
7384,104,2,5,2025-03-26 14:32:58.577000
7387,104,4,2,2024-05-02 14:32:58.580000
7578,104,3,4,2024-12-03 14:32:58.630000
7748,104,4,1,2024-08-20 14:32:58.677000
8094,104,4,1,2024-09-24 14:32:58.777000
8593,104,4,4,2024-08-18 14:32:58.917000
712,105,1,2,2024-08-25 14:32:56.570000
2366,105,1,1,2024-08-04 14:32:57.110000
2529,105,1,2,2024-09-02 14:32:57.167000
3675,105,2,1,2024-12-12 14:32:57.510000
4998,105,4,3,2024-07-25 14:32:57.897000
6587,105,2,4,2025-04-04 14:32:58.350000
8076,105,4,1,2024-06-16 14:32:58.770000
8978,105,2,1,2024-09-26 14:32:59.040000
9003,105,2,2,2024-06-10 14:32:59.047000
9480,105,4,1,2025-02-21 14:32:59.180000
1799,106,4,5,2025-04-05 14:32:56.900000
1821,106,2,5,2025-02-16 14:32:56.907000
3839,106,2,5,2024-11-03 14:32:57.557000
6484,106,4,5,2025-03-07 14:32:58.323000
6527,106,3,4,2024-08-02 14:32:58.333000
7815,106,3,4,2024-09-14 14:32:58.693000
8520,106,1,1,2025-02-27 14:32:58.897000
9243,106,3,4,2025-01-19 14:32:59.110000
9822,106,1,5,2024-05-02 14:32:59.290000
75,107,4,1,2025-02-26 14:32:56.370000
825,107,4,2,2024-05-05 14:32:56.603000
1238,107,1,3,2024-07-03 14:32:56.737000
1961,107,4,4,2024-08-26 14:32:56.957000
2173,107,2,1,2024-10-10 14:32:57.047000
3105,107,2,4,2025-02-28 14:32:57.340000
3965,107,1,4,2024-10-20 14:32:57.593000
4017,107,1,1,2025-01-16 14:32:57.610000
7523,107,2,5,2025-01-04 14:32:58.617000
7643,107,2,1,2024-06-26 14:32:58.650000
8268,107,2,1,2025-01-14 14:32:58.833000
9150,107,2,5,2024-05-26 14:32:59.087000
9964,107,4,5,2024-05-20 14:32:59.340000
657,108,3,3,2025-03-22 14:32:56.553000
2790,108,3,3,2025-03-09 14:32:57.253000
3886,108,4,5,2024-06-07 14:32:57.570000
5895,108,1,1,2025-02-04 14:32:58.157000
5991,108,1,4,2025-01-04 14:32:58.183000
6988,108,2,5,2024-06-22 14:32:58.467000
7488,108,1,1,2024-11-19 14:32:58.607000
3437,109,3,3,2024-10-01 14:32:57.440000
4246,109,1,5,2025-02-02 14:32:57.673000
4486,109,3,1,2024-05-12 14:32:57.750000
4744,109,3,3,2024-12-27 14:32:57.827000
6366,109,1,2,2024-06-28 14:32:58.290000
6627,109,2,5,2025-04-10 14:32:58.363000
6937,109,3,5,2024-10-07 14:32:58.450000
7654,109,3,3,2024-07-15 14:32:58.650000
8141,109,3,1,2024-06-09 14:32:58.793000
8290,109,1,5,2024-12-25 14:32:58.840000
9598,109,1,5,2024-10-02 14:32:59.210000
1844,110,2,4,2024-09-23 14:32:56.917000
3445,110,1,1,2024-11-03 14:32:57.440000
3911,110,4,2,2024-11-14 14:32:57.577000
6087,110,1,2,2024-08-10 14:32:58.210000
7290,110,4,2,2025-02-18 14:32:58.550000
7868,110,3,2,2024-10-28 14:32:58.710000
9415,110,1,2,2024-09-24 14:32:59.160000
9552,110,2,3,2024-11-12 14:32:59.200000
9574,110,1,1,2025-01-30 14:32:59.203000
9966,110,2,3,2024-12-26 14:32:59.340000
